distribution_type,distribution_downloadURL,distribution_mediaType,distribution_describedBy,distribution_describedByType,title,description,modified,accessLevel,identifier,landingPage
dcat:Distribution,https://opendata.maryland.gov/api/views/w2wg-xw5p/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Probable Deaths by Gender Distribution,"<b>Summary</b>
The cumulative number of probable COVID-19 deaths among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Probable Deaths by Gender Distribution data layer is a collection of the statewide confirmed and probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by gender. A death is classified as probable if the person's death certificate notes COVID-19 to be a probable, suspect or presumed cause or condition. Probable deaths are not yet been confirmed by a laboratory test. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Confirmed deaths are available from the MD COVID-19 - Confirmed Deaths by Gender Distribution data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/w2wg-xw5p,https://opendata.maryland.gov/d/w2wg-xw5p
dcat:Distribution,https://opendata.maryland.gov/api/views/w2wg-xw5p/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/w2wg-xw5p/columns.rdf,application/rdf+xml,MD COVID-19 - Probable Deaths by Gender Distribution,"<b>Summary</b>
The cumulative number of probable COVID-19 deaths among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Probable Deaths by Gender Distribution data layer is a collection of the statewide confirmed and probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by gender. A death is classified as probable if the person's death certificate notes COVID-19 to be a probable, suspect or presumed cause or condition. Probable deaths are not yet been confirmed by a laboratory test. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Confirmed deaths are available from the MD COVID-19 - Confirmed Deaths by Gender Distribution data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/w2wg-xw5p,https://opendata.maryland.gov/d/w2wg-xw5p
dcat:Distribution,https://opendata.maryland.gov/api/views/w2wg-xw5p/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/w2wg-xw5p/columns.json,application/json,MD COVID-19 - Probable Deaths by Gender Distribution,"<b>Summary</b>
The cumulative number of probable COVID-19 deaths among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Probable Deaths by Gender Distribution data layer is a collection of the statewide confirmed and probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by gender. A death is classified as probable if the person's death certificate notes COVID-19 to be a probable, suspect or presumed cause or condition. Probable deaths are not yet been confirmed by a laboratory test. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Confirmed deaths are available from the MD COVID-19 - Confirmed Deaths by Gender Distribution data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/w2wg-xw5p,https://opendata.maryland.gov/d/w2wg-xw5p
dcat:Distribution,https://opendata.maryland.gov/api/views/w2wg-xw5p/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/w2wg-xw5p/columns.svc,application/xml,MD COVID-19 - Probable Deaths by Gender Distribution,"<b>Summary</b>
The cumulative number of probable COVID-19 deaths among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Probable Deaths by Gender Distribution data layer is a collection of the statewide confirmed and probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by gender. A death is classified as probable if the person's death certificate notes COVID-19 to be a probable, suspect or presumed cause or condition. Probable deaths are not yet been confirmed by a laboratory test. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Confirmed deaths are available from the MD COVID-19 - Confirmed Deaths by Gender Distribution data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/w2wg-xw5p,https://opendata.maryland.gov/d/w2wg-xw5p
dcat:Distribution,https://opendata.maryland.gov/api/views/w9rb-g7zs/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Total Confirmed Deaths Statewide,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents.

<b>Description</b>
The MD COVID-19 - Total Confirmed Deaths Statewide data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Total Probable Deaths Statewide data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/w9rb-g7zs,https://opendata.maryland.gov/d/w9rb-g7zs
dcat:Distribution,https://opendata.maryland.gov/api/views/w9rb-g7zs/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/w9rb-g7zs/columns.rdf,application/rdf+xml,MD COVID-19 - Total Confirmed Deaths Statewide,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents.

<b>Description</b>
The MD COVID-19 - Total Confirmed Deaths Statewide data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Total Probable Deaths Statewide data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/w9rb-g7zs,https://opendata.maryland.gov/d/w9rb-g7zs
dcat:Distribution,https://opendata.maryland.gov/api/views/w9rb-g7zs/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/w9rb-g7zs/columns.json,application/json,MD COVID-19 - Total Confirmed Deaths Statewide,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents.

<b>Description</b>
The MD COVID-19 - Total Confirmed Deaths Statewide data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Total Probable Deaths Statewide data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/w9rb-g7zs,https://opendata.maryland.gov/d/w9rb-g7zs
dcat:Distribution,https://opendata.maryland.gov/api/views/w9rb-g7zs/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/w9rb-g7zs/columns.svc,application/xml,MD COVID-19 - Total Confirmed Deaths Statewide,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents.

<b>Description</b>
The MD COVID-19 - Total Confirmed Deaths Statewide data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Total Probable Deaths Statewide data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/w9rb-g7zs,https://opendata.maryland.gov/d/w9rb-g7zs
dcat:Distribution,https://opendata.maryland.gov/api/views/wq6m-r5s6/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Probable Deaths by County,"<b>Summary</b>
The cumulative number of probable COVID-19-related deaths among Maryland residents within a single Maryland jurisdiction.

<b>Description</b>
The MD COVID-19 - Probable Deaths by County data layer is a collection of the statewide probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration that have occured in each Maryland jurisdiction. A death is classified as probable if the person's death certificate notes COVID-19 to be a probable, suspect or presumed cause or condition. Probable deaths are not yet been confirmed by a laboratory test. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. This data layer does not include confirmed deaths. Confirmed deaths are available from the MD COVID-19 - Confirmed Deaths by County data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/wq6m-r5s6,https://opendata.maryland.gov/d/wq6m-r5s6
dcat:Distribution,https://opendata.maryland.gov/api/views/wq6m-r5s6/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/wq6m-r5s6/columns.rdf,application/rdf+xml,MD COVID-19 - Probable Deaths by County,"<b>Summary</b>
The cumulative number of probable COVID-19-related deaths among Maryland residents within a single Maryland jurisdiction.

<b>Description</b>
The MD COVID-19 - Probable Deaths by County data layer is a collection of the statewide probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration that have occured in each Maryland jurisdiction. A death is classified as probable if the person's death certificate notes COVID-19 to be a probable, suspect or presumed cause or condition. Probable deaths are not yet been confirmed by a laboratory test. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. This data layer does not include confirmed deaths. Confirmed deaths are available from the MD COVID-19 - Confirmed Deaths by County data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/wq6m-r5s6,https://opendata.maryland.gov/d/wq6m-r5s6
dcat:Distribution,https://opendata.maryland.gov/api/views/wq6m-r5s6/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/wq6m-r5s6/columns.json,application/json,MD COVID-19 - Probable Deaths by County,"<b>Summary</b>
The cumulative number of probable COVID-19-related deaths among Maryland residents within a single Maryland jurisdiction.

<b>Description</b>
The MD COVID-19 - Probable Deaths by County data layer is a collection of the statewide probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration that have occured in each Maryland jurisdiction. A death is classified as probable if the person's death certificate notes COVID-19 to be a probable, suspect or presumed cause or condition. Probable deaths are not yet been confirmed by a laboratory test. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. This data layer does not include confirmed deaths. Confirmed deaths are available from the MD COVID-19 - Confirmed Deaths by County data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/wq6m-r5s6,https://opendata.maryland.gov/d/wq6m-r5s6
dcat:Distribution,https://opendata.maryland.gov/api/views/wq6m-r5s6/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/wq6m-r5s6/columns.svc,application/xml,MD COVID-19 - Probable Deaths by County,"<b>Summary</b>
The cumulative number of probable COVID-19-related deaths among Maryland residents within a single Maryland jurisdiction.

<b>Description</b>
The MD COVID-19 - Probable Deaths by County data layer is a collection of the statewide probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration that have occured in each Maryland jurisdiction. A death is classified as probable if the person's death certificate notes COVID-19 to be a probable, suspect or presumed cause or condition. Probable deaths are not yet been confirmed by a laboratory test. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. This data layer does not include confirmed deaths. Confirmed deaths are available from the MD COVID-19 - Confirmed Deaths by County data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/wq6m-r5s6,https://opendata.maryland.gov/d/wq6m-r5s6
dcat:Distribution,https://opendata.maryland.gov/api/views/x28q-kc4a/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Confirmed Deaths by County,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents within a single Maryland jurisdiction.

<b>Description</b>
The MD COVID-19 - Confirmed Deaths by County data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration that have occurred in each Maryland jurisdiction. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. This data layer does not include probable deaths. Probable deaths are available from the MD COVID-19 - Probable Deaths by County data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/x28q-kc4a,https://opendata.maryland.gov/d/x28q-kc4a
dcat:Distribution,https://opendata.maryland.gov/api/views/x28q-kc4a/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/x28q-kc4a/columns.rdf,application/rdf+xml,MD COVID-19 - Confirmed Deaths by County,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents within a single Maryland jurisdiction.

<b>Description</b>
The MD COVID-19 - Confirmed Deaths by County data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration that have occurred in each Maryland jurisdiction. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. This data layer does not include probable deaths. Probable deaths are available from the MD COVID-19 - Probable Deaths by County data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/x28q-kc4a,https://opendata.maryland.gov/d/x28q-kc4a
dcat:Distribution,https://opendata.maryland.gov/api/views/x28q-kc4a/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/x28q-kc4a/columns.json,application/json,MD COVID-19 - Confirmed Deaths by County,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents within a single Maryland jurisdiction.

<b>Description</b>
The MD COVID-19 - Confirmed Deaths by County data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration that have occurred in each Maryland jurisdiction. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. This data layer does not include probable deaths. Probable deaths are available from the MD COVID-19 - Probable Deaths by County data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/x28q-kc4a,https://opendata.maryland.gov/d/x28q-kc4a
dcat:Distribution,https://opendata.maryland.gov/api/views/x28q-kc4a/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/x28q-kc4a/columns.svc,application/xml,MD COVID-19 - Confirmed Deaths by County,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents within a single Maryland jurisdiction.

<b>Description</b>
The MD COVID-19 - Confirmed Deaths by County data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration that have occurred in each Maryland jurisdiction. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. This data layer does not include probable deaths. Probable deaths are available from the MD COVID-19 - Probable Deaths by County data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/x28q-kc4a,https://opendata.maryland.gov/d/x28q-kc4a
dcat:Distribution,https://opendata.maryland.gov/api/views/xnfm-sgpt/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Cases by Race and Ethnicity Distribution,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents by race and ethnicity: African American; White; Hispanic; Asian; Other; Unknown.

<b>Description</b>
The MD COVID-19 - Cases by Race and Ethnicity Distribution data layer is a collection of positive COVID-19 test results that have been reported each day via CRISP.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/xnfm-sgpt,https://opendata.maryland.gov/d/xnfm-sgpt
dcat:Distribution,https://opendata.maryland.gov/api/views/xnfm-sgpt/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/xnfm-sgpt/columns.rdf,application/rdf+xml,MD COVID-19 - Cases by Race and Ethnicity Distribution,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents by race and ethnicity: African American; White; Hispanic; Asian; Other; Unknown.

<b>Description</b>
The MD COVID-19 - Cases by Race and Ethnicity Distribution data layer is a collection of positive COVID-19 test results that have been reported each day via CRISP.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/xnfm-sgpt,https://opendata.maryland.gov/d/xnfm-sgpt
dcat:Distribution,https://opendata.maryland.gov/api/views/xnfm-sgpt/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/xnfm-sgpt/columns.json,application/json,MD COVID-19 - Cases by Race and Ethnicity Distribution,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents by race and ethnicity: African American; White; Hispanic; Asian; Other; Unknown.

<b>Description</b>
The MD COVID-19 - Cases by Race and Ethnicity Distribution data layer is a collection of positive COVID-19 test results that have been reported each day via CRISP.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/xnfm-sgpt,https://opendata.maryland.gov/d/xnfm-sgpt
